product_id,product_name,category,brand,amazon_price,flipkart_price,lowest_price,amazon_rating,flipkart_rating,amazon_reviews,flipkart_reviews,delivery_days_amazon,delivery_days_flipkart,stock_status,image_url,amazon_url,flipkart_url,description,ai_score,ai_recommendation,future_price_prediction,discount_percentage,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,trend,popularity_score,search_count,purchase_count,last_updated
OPT-000042,Apple MacBook Air M2 Ryzen 7 16GB/1024GB (OPT000042),Laptops,Apple,131056.68,129388.03,129388.03,4.4,4.2,9249,2285,2,5,In Stock,https://loremflickr.com/600/600/laptop?lock=42,https://www.amazon.in/dp/OPT000042?tag=opticart,https://www.flipkart.com/item/OPT000042?pid=opticart,"Apple MacBook Air M2 Ryzen 7 16GB/1024GB (OPT000042) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,140128.41,7.46,135677.7,134285.91,134933.21,132588.99,135579.78,139020.02,135305.63,138136.18,138021.49,139823.67,STABLE,77,118052,16919,2026-06-08 19:59:51
OPT-000043,Levi's Jeans Sports (OPT000043),Fashion,Levi's,10699.94,10099.51,10099.51,4.8,4.2,1086,4353,9,4,In Stock,https://loremflickr.com/600/600/jeans?lock=43,https://www.amazon.in/dp/OPT000043?tag=opticart,https://www.flipkart.com/item/OPT000043?pid=opticart,"Levi's Jeans Sports (OPT000043) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",80,PRICE MAY DROP,9239.58,5.61,9790.6,9870.36,9857.6,9734.1,9466.75,9516.36,9519.5,9525.55,9711.27,9337.25,DOWN,60,80326,13099,2026-05-25 19:59:51
OPT-000044,Samsung Monitor 4K (OPT000044),Electronics,Samsung,21541.9,23948.39,21541.9,4.5,4.7,24266,21818,5,1,In Stock,https://loremflickr.com/600/600/television?lock=44,https://www.amazon.in/dp/OPT000044?tag=opticart,https://www.flipkart.com/item/OPT000044?pid=opticart,"Samsung Monitor 4K (OPT000044) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",72,PRICE MAY DROP,20017.46,10.05,20907.27,21038.42,19795.91,19930.5,19908.15,19778.27,19583.55,19848.86,19240.99,20149.88,STABLE,81,227997,56594,2026-06-06 19:59:51
OPT-000045,IFB Water Purifier Inverter (OPT000045),Home Appliances,IFB,18232.97,19162.36,18232.97,3.6,4.3,2780,13795,3,7,In Stock,https://loremflickr.com/600/600/water-purifier?lock=45,https://www.amazon.in/dp/OPT000045?tag=opticart,https://www.flipkart.com/item/OPT000045?pid=opticart,"IFB Water Purifier Inverter (OPT000045) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,17618.34,4.85,17713.42,17873.17,18290.32,18295.15,17814.96,17584.68,17629.24,17289.8,17383.76,17591.52,STABLE,86,22434,2457,2026-06-07 19:59:51
OPT-000046,The Alchemist (Non-Fiction) (OPT000046),Books,Scholastic,316.1,297.65,297.65,3.4,3.3,3889,5405,4,4,In Stock,https://loremflickr.com/600/600/book?lock=46,https://www.amazon.in/dp/OPT000046?tag=opticart,https://www.flipkart.com/item/OPT000046?pid=opticart,"The Alchemist (Non-Fiction) (OPT000046) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,322.84,5.84,301.28,300.37,298.28,303.06,306.76,302.8,302.3,303.8,305.05,313.45,UP,57,14712,667,2026-06-06 19:59:51
OPT-000047,Maybelline Shampoo (Vitamin C) (OPT000047),Beauty,Maybelline,381.14,359.88,359.88,4.3,3.6,1671,1925,1,3,In Stock,https://loremflickr.com/600/600/shampoo?lock=47,https://www.amazon.in/dp/OPT000047?tag=opticart,https://www.flipkart.com/item/OPT000047?pid=opticart,"Maybelline Shampoo (Vitamin C) (OPT000047) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",63,WAIT,338.06,5.58,370.77,368.67,367.87,358.6,365.09,369.35,359.65,356.86,345.63,344.8,DOWN,62,58321,4165,2026-05-30 19:59:51
OPT-000048,HomeTown Sofa 3-Seater (OPT000048),Furniture,HomeTown,78314.67,80452.21,78314.67,3.7,4.2,14291,8669,7,7,In Stock,https://loremflickr.com/600/600/sofa?lock=48,https://www.amazon.in/dp/OPT000048?tag=opticart,https://www.flipkart.com/item/OPT000048?pid=opticart,"HomeTown Sofa 3-Seater (OPT000048) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,85906.42,4.35,75992.73,77136.51,77689.76,79213.94,77678.64,78101.97,79817.06,81875.07,81372.18,81470.12,UP,62,93282,4329,2026-06-03 19:59:51
OPT-000049,Logitech Gaming Mouse 4990 Wireless (OPT000049),Gaming,Logitech,65775.17,74786.62,65775.17,3.5,4.2,18824,5926,5,10,In Stock,https://loremflickr.com/600/600/mouse?lock=49,https://www.amazon.in/dp/OPT000049?tag=opticart,https://www.flipkart.com/item/OPT000049?pid=opticart,"Logitech Gaming Mouse 4990 Wireless (OPT000049) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,PRICE MAY DROP,56256.05,12.05,66005.12,63976.78,63811.71,64331.84,64532.73,62466.67,63042.5,61441.89,60346.05,59563.73,DOWN,78,245741,31429,2026-06-02 19:59:51
OPT-000050,Patanjali Ghee 5kg (OPT000050),Groceries,Patanjali,2954.24,3266.96,2954.24,4.1,4.3,1643,5762,1,2,In Stock,https://loremflickr.com/600/600/butter?lock=50,https://www.amazon.in/dp/OPT000050?tag=opticart,https://www.flipkart.com/item/OPT000050?pid=opticart,"Patanjali Ghee 5kg (OPT000050) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,2811.08,9.57,2878.47,2850.26,2820.9,2808.48,2795.76,2775.69,2835.85,2861.5,2915.32,2831.19,STABLE,72,58283,7268,2026-06-01 19:59:51
OPT-000051,Xiaomi Xiaomi 14 6GB/128GB 120Hz (OPT000051),Mobiles,Xiaomi,9143.11,9904.41,9143.11,4.1,4.0,19925,18340,1,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=51,https://www.amazon.in/dp/OPT000051?tag=opticart,https://www.flipkart.com/item/OPT000051?pid=opticart,"Xiaomi Xiaomi 14 6GB/128GB 120Hz (OPT000051) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,WAIT,10246.96,9.57,9350.47,9523.86,9964.8,10110.18,9994.18,9808.44,10031.81,10060.29,9932.4,10005.19,UP,70,86935,11160,2026-06-07 19:59:51
OPT-000052,HP Victus 16 Ryzen 5 16GB/512GB (OPT000052),Laptops,HP,35641.47,36329.81,35641.47,3.3,4.9,8987,15045,4,4,Limited Stock,https://loremflickr.com/600/600/laptop?lock=52,https://www.amazon.in/dp/OPT000052?tag=opticart,https://www.flipkart.com/item/OPT000052?pid=opticart,"HP Victus 16 Ryzen 5 16GB/512GB (OPT000052) by HP. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,36103.04,2.11,35574.81,35648.85,35501.94,35601.36,35529.15,36090.43,35542.62,35873.93,36410.25,35799.54,STABLE,81,221637,24817,2026-06-07 19:59:51
OPT-000053,Levi's Watch Casual (OPT000053),Fashion,Levi's,13496.83,12825.61,12825.61,4.2,4.7,10172,9565,10,10,In Stock,https://loremflickr.com/600/600/watch?lock=53,https://www.amazon.in/dp/OPT000053?tag=opticart,https://www.flipkart.com/item/OPT000053?pid=opticart,"Levi's Watch Casual (OPT000053) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",63,WAIT,12050.64,4.97,12698.6,12968.1,12851.21,12931.78,12594.53,12680.86,12325.74,12442.47,12353.79,12384.2,STABLE,57,77024,11962,2026-05-26 19:59:51
OPT-000054,LG Headphones Dolby (OPT000054),Electronics,LG,48829.49,43034.36,43034.36,4.9,3.8,9045,18029,3,4,Limited Stock,https://loremflickr.com/600/600/smartphone?lock=54,https://www.amazon.in/dp/OPT000054?tag=opticart,https://www.flipkart.com/item/OPT000054?pid=opticart,"LG Headphones Dolby (OPT000054) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,44925.25,11.87,43788.62,44436.67,44039.49,42802.52,42969.75,43587.86,44606.43,44816.77,44721.4,44284.57,STABLE,98,108837,13922,2026-05-30 19:59:51
OPT-000055,Godrej Washing Machine Front Load (OPT000055),Home Appliances,Godrej,71732.25,71605.84,71605.84,4.8,4.3,12214,3492,9,5,Limited Stock,https://loremflickr.com/600/600/washing-machine?lock=55,https://www.amazon.in/dp/OPT000055?tag=opticart,https://www.flipkart.com/item/OPT000055?pid=opticart,"Godrej Washing Machine Front Load (OPT000055) by Godrej. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,66803.22,0.18,70706.47,70334.77,71585.38,70369.88,71600.03,70355.14,69716.41,69508.12,69988.23,68232.97,STABLE,81,107299,26279,2026-06-03 19:59:51
OPT-000056,Rich Dad Poor Dad - Self-Help (OPT000056),Books,Oxford,786.66,755.9,755.9,4.2,4.1,4244,8358,5,5,In Stock,https://loremflickr.com/600/600/book?lock=56,https://www.amazon.in/dp/OPT000056?tag=opticart,https://www.flipkart.com/item/OPT000056?pid=opticart,"Rich Dad Poor Dad - Self-Help (OPT000056) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,759.98,4.55,754.26,778.09,780.47,784.87,787.55,784.17,775.88,791.96,785.6,766.91,STABLE,69,16860,2040,2026-05-31 19:59:51
OPT-000057,Lakme Lipstick Vitamin C (OPT000057),Beauty,Lakme,3480.1,3508.67,3480.1,4.3,3.9,13055,17234,3,1,In Stock,https://loremflickr.com/600/600/lipstick?lock=57,https://www.amazon.in/dp/OPT000057?tag=opticart,https://www.flipkart.com/item/OPT000057?pid=opticart,"Lakme Lipstick Vitamin C (OPT000057) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,3520.13,2.92,3584.74,3547.88,3508.21,3511.74,3487.84,3426.39,3407.48,3526.22,3458.3,3527.91,STABLE,89,42663,10308,2026-06-06 19:59:51
OPT-000058,Pepperfry Dining Table Ergonomic (OPT000058),Furniture,Pepperfry,50542.81,48611.6,48611.6,4.0,4.2,10606,7549,6,4,In Stock,https://loremflickr.com/600/600/table?lock=58,https://www.amazon.in/dp/OPT000058?tag=opticart,https://www.flipkart.com/item/OPT000058?pid=opticart,"Pepperfry Dining Table Ergonomic (OPT000058) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,WAIT,48049.71,3.82,48939.8,49784.63,48213.02,48704.59,49443.68,49893.35,48932.99,48746.45,48477.93,47967.23,STABLE,84,62373,7193,2026-06-04 19:59:51
OPT-000059,Microsoft Controller Pro (OPT000059),Gaming,Microsoft,25671.17,25896.36,25671.17,4.0,4.2,7383,16729,7,9,In Stock,https://loremflickr.com/600/600/gamepad?lock=59,https://www.amazon.in/dp/OPT000059?tag=opticart,https://www.flipkart.com/item/OPT000059?pid=opticart,"Microsoft Controller Pro (OPT000059) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,28119.59,11.66,27222.97,26806.92,27370.22,27517.53,28382.34,29058.45,28825.68,28568.48,28539.85,27977.75,STABLE,90,243464,52453,2026-05-31 19:59:51
OPT-000060,Aashirvaad Cooking Oil 500g (OPT000060),Groceries,Aashirvaad,801.7,834.08,801.7,4.1,4.1,6431,4591,1,1,Limited Stock,https://loremflickr.com/600/600/cooking-oil?lock=60,https://www.amazon.in/dp/OPT000060?tag=opticart,https://www.flipkart.com/item/OPT000060?pid=opticart,"Aashirvaad Cooking Oil 500g (OPT000060) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",73,PRICE MAY DROP,728.77,3.88,822.79,811.94,808.1,793.98,765.96,759.24,753.67,746.22,747.28,757.76,DOWN,54,14622,1129,2026-05-25 19:59:51
OPT-000061,Samsung Galaxy S23 FE 4GB/64GB AI Camera (OPT000061),Mobiles,Samsung,8019.59,7666.88,7666.88,4.7,4.1,21683,4871,4,2,In Stock,https://loremflickr.com/600/600/smartphone?lock=61,https://www.amazon.in/dp/OPT000061?tag=opticart,https://www.flipkart.com/item/OPT000061?pid=opticart,"Samsung Galaxy S23 FE 4GB/64GB AI Camera (OPT000061) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,PRICE MAY DROP,6017.24,4.4,7482.58,7414.52,7251.54,7197.29,6919.47,6689.83,6614.74,6634.26,6493.16,6432.83,DOWN,88,98270,19907,2026-06-02 19:59:51
OPT-000062,Dell Inspiron 15 M3 32GB/512GB (OPT000062),Laptops,Dell,49539.2,50521.2,49539.2,4.1,4.8,6454,20236,5,1,In Stock,https://loremflickr.com/600/600/laptop?lock=62,https://www.amazon.in/dp/OPT000062?tag=opticart,https://www.flipkart.com/item/OPT000062?pid=opticart,"Dell Inspiron 15 M3 32GB/512GB (OPT000062) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",67,WAIT,53114.49,7.68,49797.61,51238.92,53468.18,53660.49,52975.95,52194.45,52883.33,51648.0,51558.88,51915.95,UP,99,160812,18187,2026-05-26 19:59:51
OPT-000063,H&M Jacket Sports (OPT000063),Fashion,H&M,5315.21,5749.58,5315.21,3.6,3.8,14464,16230,6,9,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=63,https://www.amazon.in/dp/OPT000063?tag=opticart,https://www.flipkart.com/item/OPT000063?pid=opticart,"H&M Jacket Sports (OPT000063) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",67,WAIT,5825.54,7.55,5520.77,5629.82,5650.21,5589.1,5588.15,5629.38,5573.56,5521.06,5647.69,5746.29,UP,57,115150,16268,2026-05-30 19:59:51
OPT-000064,JBL Toner Cartridge 1736 4K (OPT000064),Electronics,JBL,51139.79,53968.27,51139.79,4.4,3.7,20719,3283,3,3,In Stock,https://loremflickr.com/600/600/printer?lock=64,https://www.amazon.in/dp/OPT000064?tag=opticart,https://www.flipkart.com/item/OPT000064?pid=opticart,"JBL Toner Cartridge 1736 4K (OPT000064) by JBL. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",72,PRICE MAY DROP,44670.02,5.24,49806.75,50053.41,49701.17,47334.06,47422.69,48007.34,47386.44,47239.93,46100.65,45906.41,DOWN,73,189021,14044,2026-06-05 19:59:51
OPT-000065,Haier Refrigerator 260L Inverter (OPT000065),Home Appliances,Haier,81001.08,79516.54,79516.54,4.2,3.7,5098,3306,6,9,In Stock,https://loremflickr.com/600/600/refrigerator?lock=65,https://www.amazon.in/dp/OPT000065?tag=opticart,https://www.flipkart.com/item/OPT000065?pid=opticart,"Haier Refrigerator 260L Inverter (OPT000065) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,78175.38,1.92,80944.56,81072.49,79400.3,76840.36,76549.32,75955.61,76074.74,76389.93,78410.31,79202.39,STABLE,61,38400,6520,2026-06-07 19:59:51
OPT-000066,The Alchemist (Bestseller) (OPT000066),Books,Bloomsbury,227.27,224.59,224.59,3.9,4.1,1550,5236,2,3,In Stock,https://loremflickr.com/600/600/book?lock=66,https://www.amazon.in/dp/OPT000066?tag=opticart,https://www.flipkart.com/item/OPT000066?pid=opticart,"The Alchemist (Bestseller) (OPT000066) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,229.6,3.59,231.76,228.63,231.6,230.63,232.56,232.95,230.15,228.87,231.38,229.78,STABLE,89,37633,3755,2026-05-28 19:59:51
OPT-000067,L'Oréal Moisturizer Long Lasting (OPT000067),Beauty,L'Oréal,1128.2,1217.6,1128.2,3.2,3.8,4012,242,5,4,In Stock,https://loremflickr.com/600/600/moisturizer?lock=67,https://www.amazon.in/dp/OPT000067?tag=opticart,https://www.flipkart.com/item/OPT000067?pid=opticart,"L'Oréal Moisturizer Long Lasting (OPT000067) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",63,WAIT,1126.96,7.34,1141.42,1144.12,1146.9,1125.4,1123.73,1127.61,1120.01,1128.18,1131.19,1142.02,STABLE,75,5974,448,2026-06-04 19:59:51
OPT-000068,Nilkamal Wardrobe Storage (OPT000068),Furniture,Nilkamal,82344.77,86807.94,82344.77,4.6,4.6,1122,959,4,4,In Stock,https://loremflickr.com/600/600/wardrobe?lock=68,https://www.amazon.in/dp/OPT000068?tag=opticart,https://www.flipkart.com/item/OPT000068?pid=opticart,"Nilkamal Wardrobe Storage (OPT000068) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",69,WAIT,80317.94,5.14,83018.09,85616.41,86078.59,86399.74,85621.69,85445.73,83763.27,82717.75,82579.49,81301.97,STABLE,73,46283,5834,2026-06-03 19:59:51
OPT-000069,Asus Gaming Headset 120FPS (OPT000069),Gaming,Asus,63486.24,63980.61,63486.24,3.8,3.5,20016,8717,5,8,In Stock,https://loremflickr.com/600/600/gaming-headset?lock=69,https://www.amazon.in/dp/OPT000069?tag=opticart,https://www.flipkart.com/item/OPT000069?pid=opticart,"Asus Gaming Headset 120FPS (OPT000069) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,60905.77,1.26,64296.76,63210.4,63057.11,63498.13,64062.0,63139.41,61998.67,62199.26,61206.44,61181.39,DOWN,97,105444,13348,2026-05-29 19:59:51
OPT-000070,Fortune Cooking Oil (1L) (OPT000070),Groceries,Fortune,238.7,233.8,233.8,4.1,4.0,5528,8393,2,3,In Stock,https://loremflickr.com/600/600/cooking-oil?lock=70,https://www.amazon.in/dp/OPT000070?tag=opticart,https://www.flipkart.com/item/OPT000070?pid=opticart,"Fortune Cooking Oil (1L) (OPT000070) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,239.57,5.22,242.38,234.69,237.95,242.4,246.68,246.58,239.38,243.97,241.72,240.9,STABLE,79,76044,5430,2026-05-31 19:59:51
OPT-000071,Oppo A79 8GB/256GB AMOLED (OPT000071),Mobiles,Oppo,44738.91,41384.18,41384.18,4.9,3.8,24328,15022,5,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=71,https://www.amazon.in/dp/OPT000071?tag=opticart,https://www.flipkart.com/item/OPT000071?pid=opticart,"Oppo A79 8GB/256GB AMOLED (OPT000071) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,48393.62,7.8,39589.87,40082.78,40177.47,41089.03,41643.3,42481.07,43378.06,43926.08,43966.16,44883.96,UP,92,218837,13867,2026-06-01 19:59:51
OPT-000072,Apple MacBook Air M2 Ryzen 5 16GB/1024GB (OPT000072),Laptops,Apple,80373.2,89702.5,80373.2,5.0,4.2,18264,7945,3,4,In Stock,https://loremflickr.com/600/600/laptop?lock=72,https://www.amazon.in/dp/OPT000072?tag=opticart,https://www.flipkart.com/item/OPT000072?pid=opticart,"Apple MacBook Air M2 Ryzen 5 16GB/1024GB (OPT000072) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,90743.24,10.4,80670.01,80783.69,82360.78,81832.77,82985.4,83710.98,84770.24,83799.74,85304.75,85705.72,UP,90,75549,16962,2026-05-25 19:59:51
OPT-000073,H&M Sneakers Slim Fit Polyester (OPT000073),Fashion,H&M,1704.71,1945.99,1704.71,3.8,5.0,3676,14263,5,5,In Stock,https://loremflickr.com/600/600/shoes?lock=73,https://www.amazon.in/dp/OPT000073?tag=opticart,https://www.flipkart.com/item/OPT000073?pid=opticart,"H&M Sneakers Slim Fit Polyester (OPT000073) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",56,WAIT,1655.11,12.4,1729.5,1754.86,1752.07,1735.88,1731.31,1710.61,1682.21,1688.16,1688.84,1671.5,STABLE,69,8224,1034,2026-06-08 19:59:51
OPT-000074,Mi Smart TV Dolby (OPT000074),Electronics,Mi,55925.64,58847.72,55925.64,4.0,3.6,2875,20608,5,5,In Stock,https://loremflickr.com/600/600/television?lock=74,https://www.amazon.in/dp/OPT000074?tag=opticart,https://www.flipkart.com/item/OPT000074?pid=opticart,"Mi Smart TV Dolby (OPT000074) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,58396.99,4.97,55000.5,55165.65,55058.63,54597.71,55371.76,56166.29,57500.83,57693.21,57456.13,57155.48,STABLE,92,200220,13203,2026-06-07 19:59:51
